Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Media,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47281,b3-06-1,D-Glucose,EC,2017-08-31 22:59:01.819397+00:00,hours,,,2.75872
47082,Ajinomoto Cycle 1,,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47293,b3-16-1,Formate,EC,2017-08-31 22:59:04.191640+00:00,hours,g/L,,0.39004
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47281,b3-06-1,Pyruvate,EC,2017-08-31 22:59:01.845513+00:00,hours,,,0.2241
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47281,b3-06-1,Succinate,EC,2017-08-31 22:59:01.882707+00:00,hours,g/L,,0.36558
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47355,b2-25-3,Acetate,EC,2017-08-31 23:00:41.478396+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47235,b2-25-3,D-Glucose,EC,2017-08-31 22:58:53.902715+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47196,b3-08-3,F,JBEI-17791,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47436,b3-08-3,Succinate,EC,2017-08-31 23:00:54.644254+00:00,hours,,,0.06152
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47273,b2-9017-2,Acetate,EC,2017-08-31 22:59:00.644219+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47281,b3-06-1,Formate,EC,2017-08-31 22:59:01.939404+00:00,hours,g/L,,1.68243
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47235,b2-25-3,Pyruvate,EC,2017-08-31 22:58:53.927550+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47273,b2-9017-2,Formate,EC,2017-08-31 22:59:00.619700+00:00,hours,g/L,,0.18739
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47273,b2-9017-2,Succinate,EC,2017-08-31 22:59:00.561177+00:00,hours,g/L,,0.04196
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47273,b2-9017-2,Pyruvate,EC,2017-08-31 22:59:00.527381+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47306,b3-24-2,Acetate,EC,2017-08-31 22:59:06.803381+00:00,hours,g/L,,2.09031
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47273,b2-9017-2,D-Glucose,EC,2017-08-31 22:59:00.492371+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47393,b2-9017-2,Acetate,EC,2017-08-31 23:00:47.792447+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47393,b2-9017-2,Formate,EC,2017-08-31 23:00:47.768137+00:00,hours,,,0.18739
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47420,b3-21-2,Acetate,EC,2017-08-31 23:00:52.024342+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47393,b2-9017-2,Succinate,EC,2017-08-31 23:00:47.718944+00:00,hours,,,0.04196
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47393,b2-9017-2,Pyruvate,EC,2017-08-31 23:00:47.694181+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47393,b2-9017-2,D-Glucose,EC,2017-08-31 23:00:47.670095+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47184,b3-23-3,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47304,b3-23-3,Succinate,EC,2017-08-31 22:59:06.350819+00:00,hours,g/L,,0.10419
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47355,b2-25-3,D-Glucose,EC,2017-08-31 23:00:41.334775+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47287,b3-10-1,Acetate,EC,2017-08-31 22:59:03.019664+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47287,b3-10-1,Formate,EC,2017-08-31 22:59:02.989835+00:00,hours,g/L,,0.34047
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47274,b2-9017-3,Acetate,EC,2017-08-31 22:59:00.853300+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47355,b2-25-3,Pyruvate,EC,2017-08-31 23:00:41.361646+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47274,b2-9017-3,Formate,EC,2017-08-31 22:59:00.780558+00:00,hours,g/L,,0.43441
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47274,b2-9017-3,Succinate,EC,2017-08-31 22:59:00.718449+00:00,hours,g/L,,0.09781
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47274,b2-9017-3,Pyruvate,EC,2017-08-31 22:59:00.693229+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47300,b3-21-2,D-Glucose,EC,2017-08-31 22:59:05.596745+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47274,b2-9017-3,D-Glucose,EC,2017-08-31 22:59:00.668526+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47394,b2-9017-3,Acetate,EC,2017-08-31 23:00:47.941569+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47394,b2-9017-3,Formate,EC,2017-08-31 23:00:47.916474+00:00,hours,,,0.43441
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47442,b3-9017-3,D-Glucose,EC,2017-08-31 23:00:55.640734+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47442,b3-9017-3,Pyruvate,EC,2017-08-31 23:00:55.665234+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47394,b2-9017-3,Succinate,EC,2017-08-31 23:00:47.865790+00:00,hours,,,0.09781
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47394,b2-9017-3,Pyruvate,EC,2017-08-31 23:00:47.841554+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47394,b2-9017-3,D-Glucose,EC,2017-08-31 23:00:47.817029+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47355,b2-25-3,Succinate,EC,2017-08-31 23:00:41.388774+00:00,hours,,,0.1363
47082,Ajinomoto Cycle 1,,47182,b3-23-1,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47422,b3-23-1,D-Glucose,EC,2017-08-31 23:00:52.218002+00:00,hours,g/L,,2.31647
47082,Ajinomoto Cycle 1,,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47407,b3-10-1,Succinate,EC,2017-08-31 23:00:49.769641+00:00,hours,,,0.12262
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47269,b2-rfp-1,Acetate,EC,2017-08-31 22:58:59.911528+00:00,hours,g/L,,1.06844
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47442,b3-9017-3,Succinate,EC,2017-08-31 23:00:55.689636+00:00,hours,,,0.09062
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47269,b2-rfp-1,Formate,EC,2017-08-31 22:58:59.879900+00:00,hours,g/L,,0.25182
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47269,b2-rfp-1,Succinate,EC,2017-08-31 22:58:59.818399+00:00,hours,g/L,,0.16067
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47269,b2-rfp-1,Pyruvate,EC,2017-08-31 22:58:59.787199+00:00,hours,,,0.46758
47082,Ajinomoto Cycle 1,,47184,b3-23-3,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47304,b3-23-3,Formate,EC,2017-08-31 22:59:06.398580+00:00,hours,g/L,,0.47031
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47300,b3-21-2,Pyruvate,EC,2017-08-31 22:59:05.628010+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47426,b3-24-2,Succinate,EC,2017-08-31 23:00:52.992890+00:00,hours,,,0.06528
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47389,b2-rfp-1,Acetate,EC,2017-08-31 23:00:47.204293+00:00,hours,,,1.06844
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47389,b2-rfp-1,Formate,EC,2017-08-31 23:00:47.181740+00:00,hours,,,0.25182
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47412,b3-13-3,Pyruvate,EC,2017-08-31 23:00:50.538111+00:00,hours,,,0.11497
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47389,b2-rfp-1,Succinate,EC,2017-08-31 23:00:47.136286+00:00,hours,,,0.16067
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47389,b2-rfp-1,Pyruvate,EC,2017-08-31 23:00:47.112046+00:00,hours,,,0.46758
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47389,b2-rfp-1,D-Glucose,EC,2017-08-31 23:00:47.086629+00:00,hours,g/L,,12.99678
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47442,b3-9017-3,Acetate,EC,2017-08-31 23:00:55.763790+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47121,b2-27-3,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47361,b2-27-3,Acetate,EC,2017-08-31 23:00:42.469227+00:00,hours,,,7.97576
47082,Ajinomoto Cycle 1,,47168,b3-10-2,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47288,b3-10-2,Formate,EC,2017-08-31 22:59:03.169238+00:00,hours,g/L,,0.34331
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47270,b2-rfp-2,Acetate,EC,2017-08-31 22:59:00.090502+00:00,hours,g/L,,1.1422
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47322,b3-9017-3,D-Glucose,EC,2017-08-31 22:59:09.008397+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47270,b2-rfp-2,Formate,EC,2017-08-31 22:59:00.060861+00:00,hours,g/L,,0.29322
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47270,b2-rfp-2,Succinate,EC,2017-08-31 22:59:00.004177+00:00,hours,g/L,,0.19141
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47270,b2-rfp-2,Pyruvate,EC,2017-08-31 22:58:59.973146+00:00,hours,,,0.5994
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47412,b3-13-3,Succinate,EC,2017-08-31 23:00:50.565783+00:00,hours,,,0.10245
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47298,b3-18-3,Formate,EC,2017-08-31 22:59:05.367264+00:00,hours,g/L,,0.41834
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47390,b2-rfp-2,Acetate,EC,2017-08-31 23:00:47.345827+00:00,hours,,,1.1422
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47390,b2-rfp-2,Formate,EC,2017-08-31 23:00:47.321424+00:00,hours,,,0.29322
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47322,b3-9017-3,Pyruvate,EC,2017-08-31 22:59:09.032536+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47390,b2-rfp-2,Succinate,EC,2017-08-31 23:00:47.273686+00:00,hours,,,0.19141
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47390,b2-rfp-2,Pyruvate,EC,2017-08-31 23:00:47.250045+00:00,hours,,,0.5994
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47390,b2-rfp-2,D-Glucose,EC,2017-08-31 23:00:47.226619+00:00,hours,g/L,,12.42032
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47322,b3-9017-3,Succinate,EC,2017-08-31 22:59:09.056855+00:00,hours,g/L,,0.09062
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47356,b2-26-1,Pyruvate,EC,2017-08-31 23:00:41.533739+00:00,hours,,,0.12183
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47298,b3-18-3,Succinate,EC,2017-08-31 22:59:05.305010+00:00,hours,g/L,,0.08107
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47271,b2-rfp-3,Formate,EC,2017-08-31 22:59:00.244461+00:00,hours,g/L,,0.23325
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47271,b2-rfp-3,Succinate,EC,2017-08-31 22:59:00.182450+00:00,hours,g/L,,0.14394
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47236,b2-26-1,Pyruvate,EC,2017-08-31 22:58:54.126396+00:00,hours,,,0.12183
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47271,b2-rfp-3,Pyruvate,EC,2017-08-31 22:59:00.151600+00:00,hours,,,0.40914
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47271,b2-rfp-3,D-Glucose,EC,2017-08-31 22:59:00.120423+00:00,hours,,,13.50515
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47391,b2-rfp-3,Acetate,EC,2017-08-31 23:00:47.500126+00:00,hours,,,1.06372
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47236,b2-26-1,Acetate,EC,2017-08-31 22:58:54.271935+00:00,hours,g/L,,0.0204
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47303,b3-23-2,Formate,EC,2017-08-31 22:59:06.243921+00:00,hours,g/L,,0.47808
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47391,b2-rfp-3,Succinate,EC,2017-08-31 23:00:47.421566+00:00,hours,,,0.14394
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47391,b2-rfp-3,Pyruvate,EC,2017-08-31 23:00:47.395247+00:00,hours,,,0.40914
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47391,b2-rfp-3,Formate,EC,2017-08-31 23:00:47.473036+00:00,hours,,,0.23325
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47322,b3-9017-3,Formate,EC,2017-08-31 22:59:09.105810+00:00,hours,g/L,,0.38291
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47391,b2-rfp-3,D-Glucose,EC,2017-08-31 23:00:47.370542+00:00,hours,g/L,,13.50515
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47418,b3-18-3,Acetate,EC,2017-08-31 23:00:51.692100+00:00,hours,,,0.04108
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47308,b3-01-1,Acetate,EC,2017-08-31 22:59:07.092699+00:00,hours,g/L,,0.00706
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47412,b3-13-3,Formate,EC,2017-08-31 23:00:50.620682+00:00,hours,,,0.34734
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47425,b3-24-1,Formate,EC,2017-08-31 23:00:52.873004+00:00,hours,,,0.11481
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47308,b3-01-1,Succinate,EC,2017-08-31 22:59:07.018203+00:00,hours,g/L,,0.08654
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47308,b3-01-1,Pyruvate,EC,2017-08-31 22:59:06.994361+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47184,b3-23-3,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47304,b3-23-3,Acetate,EC,2017-08-31 22:59:06.424538+00:00,hours,g/L,,0.6615
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47308,b3-01-1,D-Glucose,EC,2017-08-31 22:59:06.970480+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47428,b3-01-1,Acetate,EC,2017-08-31 23:00:53.471683+00:00,hours,,,0.00706
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47412,b3-13-3,Acetate,EC,2017-08-31 23:00:50.647673+00:00,hours,,,0.10492
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47300,b3-21-2,Succinate,EC,2017-08-31 22:59:05.656527+00:00,hours,g/L,,0.08934
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47428,b3-01-1,Formate,EC,2017-08-31 23:00:53.438889+00:00,hours,,,0.31209
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47418,b3-18-3,Succinate,EC,2017-08-31 23:00:51.613290+00:00,hours,,,0.08107
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47428,b3-01-1,Pyruvate,EC,2017-08-31 23:00:53.343711+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47236,b2-26-1,Succinate,EC,2017-08-31 22:58:54.162885+00:00,hours,g/L,,0.10207
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47428,b3-01-1,D-Glucose,EC,2017-08-31 23:00:53.311649+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47418,b3-18-3,Pyruvate,EC,2017-08-31 23:00:51.589131+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47409,b3-10-3,Acetate,EC,2017-08-31 23:00:50.147970+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47292,b3-13-3,D-Glucose,EC,2017-08-31 22:59:03.817163+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47309,b3-01-2,Acetate,EC,2017-08-31 22:59:07.236974+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47119,b2-27-1,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47359,b2-27-1,Pyruvate,EC,2017-08-31 23:00:42.028918+00:00,hours,,,0.19577
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47309,b3-01-2,Succinate,EC,2017-08-31 22:59:07.164891+00:00,hours,g/L,,0.01401
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47441,b3-9017-2,D-Glucose,EC,2017-08-31 23:00:55.484021+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47441,b3-9017-2,Pyruvate,EC,2017-08-31 23:00:55.515830+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47309,b3-01-2,Pyruvate,EC,2017-08-31 22:59:07.141172+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47309,b3-01-2,D-Glucose,EC,2017-08-31 22:59:07.117195+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47429,b3-01-2,Acetate,EC,2017-08-31 23:00:53.666472+00:00,hours,,,0.0
